Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.43605079437569	0.00373893445619033	2.73980333622025	0.00309874522687584	0.647101104259491	3.4323118599195	1.77092456286383	1.93814684820282	-8.66098157814328E-4	100.199625457567
498	3.50946281312532		2.79523400250267		0.652579486370087	3.50572387866913	1.82209019206885	1.92401226565444	-9.39079772881844E-4	100.216465056671
496	3.67082703123054		2.92073857719649		0.658019542694092	3.66708809677435	1.91986402797871	1.91007698635573	-8.83122154435695E-4	100.203553279793
494	3.92376755756359		3.11730950414541		0.6634840965271	3.92002862310739	2.06622931177604	1.8971895330136	-0.00102506038111239	100.236307642727
492	4.15453009082119		3.29456921046836		0.669135093688965	4.150791156365	2.20243839813382	1.88463439426141	-0.0010342850690809	100.238436747562
490	4.224793279017		3.34447550421426		0.675155639648438	4.22105434456081	2.25594936302055	1.8710767243947	-0.00100472248696524	100.231613713224
488	4.20013345489678		3.32137675186515		0.681718409061432	4.19639452044059	2.26213120350898	1.85506239157623	-9.09390467940882E-4	100.209614277726
486	4.30038964590243		3.3962652623081		0.688922226428986	4.29665071144624	2.33762783159188	1.83803882439246	-9.24238237605459E-4	100.213040327946
484	4.60608984487622		3.63041426772014		0.696800053119659	4.60235091042003	2.52751364875507	1.820900517268	-9.70236546766447E-4	100.223654956329
482	4.96278810272827		3.89905756986935		0.705317854881287	4.95904916827208	2.74788932090265	1.80467573076891	-9.93381000472499E-4	100.228996225097
480	5.13396427147788		4.02269763529328		0.714412152767181	5.13022533702169	2.87165029631291	1.78650768988435	-9.16121362258685E-4	100.211167384151
478	5.10369821446991		3.99253679068724		0.724068522453308	5.09995928001372	2.8886265109955	1.76553087102152	-8.40193470125451E-4	100.193648953831
476	5.24913676125205		4.09792962718017		0.734353184700012	5.24539782679586	3.00705209897036	1.74436546297017	-9.0105374077416E-4	100.207690670058
474	5.70983063636433		4.43701520932134		0.745478987693787	5.70609170190814	3.30539155717196	1.7262982624637	-8.75772487958611E-4	100.201857526115
472	6.33160005770799		4.88098783938325		0.757483243942261	6.3278611232518	3.69491925463215	1.71258441312861	-7.64534158507916E-4	100.176195537893
470	6.96628797021096		5.31579959789974		0.769963383674622	6.96254903575477	4.09058512497504	1.70209122241338	-8.73281972098755E-4	100.201282907717
468	7.4346658540816		5.61888091504806		0.781956672668457	7.43092691962541	4.39129833994422	1.69219359386996	-4.29153609393754E-4	100.098865109722
466	7.43532080525086		5.61194855179451		0.79232394695282	7.43158187079467	4.44402601660523	1.67226335827611	-3.48991131138873E-4	100.080390473449
464	7.02385340943407		5.33108369940117		0.800474584102631	7.02011447497788	4.26491654029774	1.6460145019597	-5.51849109520298E-4	100.127148718846
462	6.48456707858114		4.95579100558826		0.806607007980347	6.48082814412495	3.99487628557752	1.62228506738052	-5.55629109667632E-4	100.128020206511
460	6.02299439976143		4.62779876324651		0.811446130275726	6.01925546530524	3.75269493330811	1.60398209081149	-6.53165224280696E-4	100.150510003652
458	5.55369593483978		4.29252292230105		0.815723776817322	5.54995700038359	3.49898529009448	1.58616185558006	-7.12701953638962E-4	100.164240416494
456	5.10657312412639		3.97500839964399		0.819841384887695	5.1028341896702	3.25633591172614	1.56704785009887	-6.81776493386153E-4	100.157108124746
454	4.77395730758436		3.74332153533539		0.823944866657257	4.77021837312817	3.0817373680644	1.54789905932974	-6.80979207506369E-4	100.156924254634
452	4.57392694217271		3.61299641622724		0.828078091144562	4.57018800771652	2.98927717262918	1.52886057190102	-6.49630076794656E-4	100.149694784031
450	4.39446966017494		3.4924313019629		0.832277178764343	4.39073072571875	2.90409185609083	1.51191179318586	-6.37696978951751E-4	100.146943011357
448	4.08270055009258		3.26052578531143		0.836676299571991	4.07896161563639	2.72541200202368	1.49664036578971	-6.44875252027632E-4	100.148598312254
446	3.76636529500894		3.01722700454532		0.841527163982391	3.76262636055275	2.53647080594343	1.48341007975972	-7.13602457288675E-4	100.164448105888
444	3.57936972446708		2.8698137434156		0.847182273864746	3.57563079001089	2.4286301306877	1.47228297336425	-6.83041592827504E-4	100.157399882738
442	3.56948843544406		2.85627504229783		0.853903293609619	3.56574950098787	2.43633663731778	1.46357011850115	-6.81013796835213E-4	100.15693223162
