230,0.077982
231,0.076665
232,0.07537
233,0.074096
234,0.072845
235,0.071614
236,0.070404
237,0.069215
238,0.068045
239,0.066896
240,0.065765
241,0.064654
242,0.063562
243,0.062488
244,0.061432
245,0.060395
246,0.059374
247,0.058371
248,0.057385
249,0.056415
250,0.055462
251,0.054525
252,0.053604
253,0.052698
254,0.051808
255,0.050933
256,0.050072
257,0.049226
258,0.048395
259,0.047577
260,0.046773
261,0.045983
262,0.045206
263,0.044442
264,0.043692
265,0.042953
266,0.042228
267,0.041514
268,0.040813
269,0.040123
270,0.039446
271,0.038779
272,0.038124
273,0.03748
274,0.036847
275,0.036224
276,0.035612
277,0.035011
278,0.034419
279,0.033838
280,0.033266
281,0.032704
282,0.032151
283,0.031608
284,0.031074
285,0.030549
286,0.030033
287,0.029526
288,0.029027
289,0.028536
290,0.028087
291,0.027662
292,0.027062
293,0.026726
294,0.026204
295,0.025723
296,0.025259
297,0.024943
298,0.024464
299,0.024028
300,0.023626
301,0.02328
302,0.022826
303,0.022477
304,0.022028
305,0.02175
306,0.021376
307,0.021031
308,0.020703
309,0.020262
310,0.019977
311,0.019605
312,0.019286
313,0.019008
314,0.018646
315,0.01834
316,0.018069
317,0.017764
318,0.017407
319,0.017114
320,0.01681
321,0.016553
322,0.016222
323,0.016003
324,0.015663
325,0.01544
326,0.015151
327,0.014834
328,0.014567
329,0.014345
330,0.014102
331,0.013883
332,0.013611
333,0.01331
334,0.013077
335,0.012914
336,0.012627
337,0.012438
338,0.012178
339,0.012026
340,0.011841
341,0.011559
342,0.011399
343,0.011228
344,0.011029
345,0.010817
346,0.010629
347,0.010506
348,0.010313
349,0.010148
350,0.009946
351,0.0098161
352,0.0096355
353,0.0094782
354,0.0093427
355,0.0091227
356,0.0089957
357,0.0088303
358,0.0087093
359,0.0085642
360,0.0084138
361,0.0082771
362,0.0081326
363,0.0080064
364,0.0078433
365,0.007711
366,0.0076227
367,0.0074387
368,0.0073157
369,0.0072295
370,0.0070968
371,0.0069319
372,0.0068236
373,0.0067007
374,0.0066513
375,0.0064946
376,0.0063532
377,0.0062585
378,0.00615
379,0.0060648
380,0.005946
381,0.0058361
382,0.0057488
383,0.0056274
384,0.0055184
385,0.0054668
386,0.0053164
387,0.0052603
388,0.0051569
389,0.0050703
390,0.0049852
391,0.0048918
392,0.0048362
393,0.0047518
394,0.0046536
395,0.0045939
396,0.0044968
397,0.0044522
398,0.0043655
399,0.0043121
400,0.0042299
401,0.0041715
402,0.0041032
403,0.0040364
404,0.0039463
405,0.0038852
406,0.0038337
407,0.0037563
408,0.003709
409,0.0036298
410,0.0036005
