Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.38678533802957	0.00375527908732008	2.70285181537181	0.00308899456125013	0.647101104259491	3.38303005894225	1.74701950258523	1.93645809559427	-4.8752227910058E-4	100.112319184039
498	3.45070123132887		2.75130659056882		0.652579486370087	3.44694595224155	1.79343042723586	1.92198476165824	-4.81183485961254E-4	100.110857994276
496	3.61055668235027		2.87624971506957		0.658019542694092	3.60680140326295	1.89059590339551	1.9077590281377	-3.55767609483776E-4	100.0819520818
494	3.87010695475066		3.07869797353797		0.6634840965271	3.86635167566334	2.04061764468701	1.89469677758097	-4.54056929846321E-4	100.104605144861
492	4.09246933423324		3.24937789717238		0.669135093688965	4.08871405514592	2.17220582899014	1.88228666021339	-4.92936811815147E-4	100.113567334381
490	4.15207254444429		3.29186822415103		0.675155639648438	4.14831726535697	2.22043784441618	1.8682429124458	-3.46469517284941E-4	100.079809385323
488	4.13079764706837		3.27069758458719		0.681718409061432	4.12704236798105	2.22758892942795	1.85269477391454	-3.54746040276218E-4	100.081716664302
486	4.23176093035634		3.34681827031818		0.688922226428986	4.22800565126902	2.30356941723024	1.83541490855208	-3.03812639733587E-4	100.06997992006
484	4.54345607071243		3.58594183137441		0.696800053119659	4.53970079162511	2.49653204701133	1.81840277077946	-3.7410173654004E-4	100.086177219428
482	4.88613641114002		3.84455622487229		0.705317854881287	4.8823811320527	2.70945542647974	1.80197876087452	-3.4387084416475E-4	100.079210542963
480	5.03537537294604		3.95189512092776		0.714412152767181	5.03162009385872	2.82107508559773	1.78358247873173	-2.04428779559714E-4	100.047082546392
478	5.01026849316355		3.92614051165567		0.724068522453308	5.00651321407623	2.84055811549076	1.76251039778894	-9.65654464198111E-5	100.022237487905
476	5.15749291396199		4.03378760595209		0.734353184700012	5.15373763487467	2.95995636184078	1.74115324851262	-1.00571790148385E-4	100.023160192036
474	5.61561417677986		4.37229588584948		0.745478987693787	5.61185889769254	3.25715193034227	1.7229343357965	-2.86650745483313E-5	100.006600595164
472	6.23297082958646		4.81463982207024		0.757483243942261	6.22921555049914	3.64466912921458	1.70913060408354	1.12202046400949E-4	99.9741678611271
470	6.85203533394874		5.24204894145615		0.769963383674622	6.84828005486142	4.03380732764701	1.69772115983937	2.43188522929416E-4	99.9440194481927
468	7.31527080084775		5.54449594952497		0.781956672668457	7.31151552176043	4.33314014440528	1.68734803816596	8.16222110259387E-4	99.8122344141833
466	7.30347313487926		5.52913646228166		0.79232394695282	7.29971785579194	4.37841974067287	1.66720376029323	9.67001563468453E-4	99.7775873657568
464	6.89568819021963		5.24955258156289		0.800474584102631	6.89193291113231	4.19966075781473	1.64106895975057	7.54977040223114E-4	99.8263111261758
462	6.37097366106628		4.8830978686717		0.806607007980347	6.36721838197896	3.93624935686377	1.61758511840116	7.04398744372507E-4	99.8379376582355
460	5.9162786433519		4.56052989876921		0.811446130275726	5.91252336426458	3.69811778567986	1.59879260394559	7.54219120182934E-4	99.8264853407488
458	5.44863382588458		4.22602026631678		0.815723776817322	5.44487854679726	3.4447454462364	1.58063306324888	8.03737539378076E-4	99.8151037364482
456	5.00212706009061		3.90769192774501		0.819841384887695	4.99837178100329	3.20115507617793	1.56142756663047	8.78638979195532E-4	99.797890415471
454	4.68599561848272		3.68735194571529		0.823944866657257	4.6822403393954	3.03562954601889	1.54242810870515	8.56726038614177E-4	99.8029259858169
452	4.48746154701039		3.55772278607701		0.828078091144562	4.48370626792307	2.94351436479633	1.52324932453092	9.47256403541705E-4	99.7821238480014
450	4.31507728256249		3.44181194669642		0.832277178764343	4.31132200347517	2.86197063715525	1.50641727329549	9.43470781344083E-4	99.7829936243514
448	4.00341260119065		3.20925560485223		0.836676299571991	3.99965732210333	2.68252361530953	1.49100544698907	9.93349086634024E-4	99.7715343011621
446	3.68676567862779		2.96541845494765		0.841527163982391	3.68301039954047	2.49288070958045	1.47741140816975	0.00104617505408527	99.7593992004126
444	3.51671528868227		2.83095992277007		0.847182273864746	3.51296000959495	2.39572212315596	1.46634702565889	0.00107148540813673	99.7535854674632
442	3.50012404363138		2.81282802342846		0.853903293609619	3.49636876454406	2.39924541093321	1.4572785045712	0.00118996124547555	99.7263763313301
