230,0.076982
231,0.075693
232,0.074426
233,0.07318
234,0.071954
235,0.07075
236,0.069565
237,0.0684
238,0.067255
239,0.066129
240,0.065022
241,0.063933
242,0.062862
243,0.06181
244,0.060775
245,0.059757
246,0.058757
247,0.057773
248,0.056806
249,0.055854
250,0.054919
251,0.054
252,0.053096
253,0.052207
254,0.051332
255,0.050473
256,0.049628
257,0.048797
258,0.04798
259,0.047176
260,0.046387
261,0.04561
262,0.044846
263,0.044095
264,0.043357
265,0.042631
266,0.041917
267,0.041215
268,0.040525
269,0.039847
270,0.039179
271,0.038523
272,0.037878
273,0.037244
274,0.036621
275,0.036007
276,0.035405
277,0.034812
278,0.034229
279,0.033656
280,0.033092
281,0.032538
282,0.031993
283,0.031458
284,0.030931
285,0.030413
286,0.029904
287,0.029403
288,0.028911
289,0.028427
290,0.028005
291,0.027508
292,0.027021
293,0.026685
294,0.026095
295,0.025633
296,0.025183
297,0.024908
298,0.024424
299,0.023971
300,0.023535
301,0.023232
302,0.022747
303,0.022411
304,0.021988
305,0.021739
306,0.021356
307,0.021028
308,0.020632
309,0.020291
310,0.019977
311,0.019636
312,0.01926
313,0.018997
314,0.018658
315,0.01835
316,0.018071
317,0.017752
318,0.01737
319,0.017162
320,0.016805
321,0.016539
322,0.01625
323,0.016022
324,0.01571
325,0.015439
326,0.01515
327,0.014836
328,0.014553
329,0.01432
330,0.014125
331,0.01388
332,0.013609
333,0.013302
334,0.013101
335,0.012918
336,0.01264
337,0.012443
338,0.012203
339,0.012059
340,0.011852
341,0.01156
342,0.011417
343,0.011231
344,0.011042
345,0.010825
346,0.01061
347,0.010493
348,0.010322
349,0.010118
350,0.0099305
351,0.009822
352,0.0096423
353,0.0095064
354,0.0093137
355,0.0091256
356,0.0089816
357,0.0088361
358,0.0086804
359,0.0085491
360,0.008381
361,0.0082883
362,0.0081296
363,0.0079887
364,0.0078379
365,0.0077228
366,0.0076
367,0.007442
368,0.0072989
369,0.0072323
370,0.0070809
371,0.0069436
372,0.0068239
373,0.0067048
374,0.0066498
375,0.0065026
376,0.0063732
377,0.0062617
378,0.0061616
379,0.0060681
380,0.0059438
381,0.005829
382,0.0057422
383,0.0056263
384,0.0055083
385,0.0054526
386,0.005333
387,0.0052547
388,0.0051632
389,0.0050787
390,0.0049838
391,0.0048928
392,0.0048134
393,0.0047483
394,0.0046573
395,0.0046001
396,0.0045001
397,0.0044595
398,0.0043705
399,0.0043058
400,0.0042329
401,0.0041771
402,0.0040935
403,0.0040222
404,0.0039571
405,0.0038918
406,0.0038415
407,0.0037683
408,0.0037159
409,0.0036172
410,0.0035958
411,0.0034972
412,0.0034692
413,0.0034265
414,0.0033518
415,0.0033154
416,0.0032265
417,0.003181
418,0.00314
419,0.0030796
420,0.0030345
421,0.0029897
422,0.0029254
423,0.002873
424,0.0028189
425,0.0027859
426,0.0027493
427,0.0027031
428,0.0026431
429,0.0025867
430,0.0025569
431,0.0024905
432,0.0024834
433,0.0024451
434,0.0023805
435,0.0023519
436,0.0022977
437,0.0022666
438,0.0022318
439,0.0021968
440,0.0021537
441,0.0021293
442,0.0020637
443,0.0020436
444,0.0020182
445,0.0019683
446,0.0019517
447,0.0019188
448,0.0018787
449,0.0018437
450,0.0018189
451,0.00179
452,0.0017817
453,0.0017404
454,0.0016966
455,0.0016723
456,0.0016625
457,0.001634
458,0.0016055
459,0.0015934
460,0.0015468
461,0.0015269
462,0.0015096
463,0.0015012
464,0.0014688
465,0.0014446
466,0.001433
467,0.0013994
468,0.0013826
469,0.001373
470,0.0013352
471,0.0013227
472,0.001302
473,0.0012931
474,0.0012766
475,0.0012385
476,0.0012318
477,0.0012082
478,0.0012024
479,0.0011781
480,0.0011632
481,0.001154
482,0.0011443
483,0.0011072
484,0.0010837
485,0.0010774
486,0.0010723
487,0.0010399
488,0.0010398
489,0.0010166
490,0.0010041
491,0.001005
492,0.00099005
493,0.00096628
494,0.00095933
495,0.00094891
496,0.00094495
497,0.00092452
498,0.00091081
499,0.00089743
500,0.00088241
501,0.00089165
502,0.00086491
503,0.00086856
504,0.00085661
505,0.0008406
506,0.00082297
507,0.00081946
508,0.00079676
509,0.00080342
510,0.0007746
511,0.00077874
512,0.00077706
513,0.00076202
514,0.00075274
515,0.00074423
516,0.00073723
517,0.00072723
518,0.00071747
519,0.00071122
520,0.00069132
521,0.0006788
522,0.00069479
523,0.00068318
524,0.00065707
