Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.55534368208261	0.00354209152332209	2.8392231820144	0.00303637125327864	0.647101104259491	3.55180159055929	1.83529961712972	1.93527070861272	1.72427241399216E-4	99.9603050409672
498	3.63899799571319		2.90301305480638		0.652579486370087	3.63545590418987	1.89246529463831	1.92101589101251	2.17262452352591E-4	99.9499859827759
496	3.80996617618238		3.03635665534779		0.658019542694092	3.80642408465905	1.99598402618458	1.90704135640565	1.57035152171446E-4	99.9638478564163
494	4.08172917314334		3.24858726973413		0.6634840965271	4.07818708162002	2.15337140561128	1.89386144489196	1.23387540047234E-4	99.9715930045138
492	4.30638390613238		3.42136925634841		0.669135093688965	4.30284181460906	2.2873264953282	1.88116642875317	7.13901465137261E-5	99.9835631622813
490	4.36114288540576		3.45870780844531		0.675155639648438	4.35760079388244	2.33311605959222	1.86771711418593	1.44875928733219E-4	99.9666466480841
488	4.3411311154662		3.43782561858735		0.681718409061432	4.33758902394287	2.34155906115389	1.85243630874096	1.47973282711956E-4	99.96593369639
486	4.47180786054951		3.53685831350413		0.688922226428986	4.46826576902618	2.43452848025906	1.83537214916899	9.84364849591339E-5	99.9773367302197
484	4.80714720247127		3.79484173288344		0.696800053119659	4.80360511094795	2.6421301774033	1.81808040800963	1.00023670426332E-4	99.9769713507536
482	5.16061293103937		4.06245956140393		0.705317854881287	5.15707083951604	2.86318365653241	1.8011666236464	5.08388028694753E-5	99.98829461817
480	5.31408815747689		4.172494385183		0.714412152767181	5.31054606595357	2.97871147560391	1.78283331885204	1.35242503229787E-4	99.9688641110367
478	5.30025378253217		4.15348598438005		0.724068522453308	5.29671169100885	3.00520991889361	1.76250971944046	1.53076423045541E-4	99.9647590620984
476	5.50012416747571		4.30077451650636		0.734353184700012	5.49658207595239	3.15605769397332	1.74159746396539	1.29895837158237E-4	99.9700948506532
474	6.01236754921795		4.68053391928579		0.745478987693787	6.00882545769463	3.48697613704745	1.7232195522802	-2.4634500332801E-6	100.000567231941
472	6.67432178485416		5.1584260951106		0.757483243942261	6.67077969333084	3.90512133181404	1.70821317099309	7.63504371805689E-5	99.9824212074013
470	7.28894735857012		5.58690835169925		0.769963383674622	7.2854052670468	4.29937696407009	1.69452581802688	4.13271545714738E-4	99.9048859720421
468	7.74674551103772		5.89017317958903		0.781956672668457	7.7432034195144	4.60348591019022	1.68203043749393	8.75850915376095E-4	99.7985310954526
466	7.73687456869435		5.87345091891366		0.79232394695282	7.73333247717103	4.65127002465153	1.66262815020085	0.00102225464300542	99.7648939779321
464	7.3177930029861		5.57799816130517		0.800474584102631	7.31425091146278	4.46261522027984	1.63900550471482	8.15670934496851E-4	99.8123610888744
462	6.80775878139129		5.21417661734877		0.806607007980347	6.80421668986797	4.20334224206905	1.61876342634395	6.23635167595614E-4	99.856505747559
460	6.33623560456447		4.87365685064302		0.811446130275726	6.33269351304114	3.9522461400425	1.60230240947823	5.18452752046177E-4	99.8806930695484
458	5.85765658792208		4.52818759909376		0.815723776817322	5.85411449639876	3.69127345024357	1.58593357422828	5.40221309996097E-4	99.8756867794493
456	5.41120140415916		4.20928747341489		0.819841384887695	5.40765931263583	3.44845872878157	1.56813804019238	4.71223944310951E-4	99.8915555206079
454	5.06607203786244		3.96940889038902		0.823944866657257	5.06252994633912	3.26807227639231	1.54908751036796	4.73546186140857E-4	99.8910213859639
452	4.84692600114045		3.82629735531634		0.828078091144562	4.84338390961713	3.16595865763042	1.52983169819476	4.78760286182826E-4	99.8898221106474
450	4.64154988867984		3.68715189200515		0.832277178764343	4.63800779715652	3.0662052718533	1.51262142809936	4.10334575257704E-4	99.9055615935454
448	4.29526628898931		3.42972840914704		0.836676299571991	4.29172419746598	2.86703201403776	1.49692231424433	4.03591605546775E-4	99.9071127654659
446	3.95737130742931		3.17065779738927		0.841527163982391	3.95382921590599	2.66563947530608	1.483257301872	3.61421277150285E-4	99.9168142940025
444	3.78004224563788		3.03118496103251		0.847182273864746	3.77650015411456	2.5653938078895	1.47209373566759	2.46139993882411E-4	99.9433402296434
442	3.76951890827759		3.01705814224131		0.853903293609619	3.76597681675427	2.57368311725777	1.46326359741088	2.1061965842848E-4	99.9515147893001
