Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
500	3.55304380660352	0.00367230272923795	2.83456723965019	0.00305007561037109	0.647101104259491	3.54937150387428	1.83227788357987	1.9371360292466	-2.4596812653248E-4	100.056652295505
498	3.64123318369254		2.90183714416655		0.652579486370087	3.6375608809633	1.89168897629464	1.92291699457297	-2.12317812301314E-4	100.04889993508
496	3.81259545839843		3.0356125684367		0.658019542694092	3.80892315566919	1.99548538472083	1.90877025952363	-2.36513172976151E-4	100.054474002338
494	4.08433944901182		3.24739714522717		0.6634840965271	4.08066714628258	2.15257268430504	1.89571631008596	-3.01756280632878E-4	100.06950609565
492	4.29891012686537		3.4122780698613		0.669135093688965	4.29523782413613	2.28123409334014	1.88285710645641	-3.18751965885726E-4	100.073422293481
490	4.35261933807654		3.44857195643503		0.675155639648438	4.3489470353473	2.32626352937086	1.86949886822302	-2.69232331899686E-4	100.062012255052
488	4.33602926001783		3.43057698580381		0.681718409061432	4.33235695728859	2.33660819223232	1.85412212954265	-2.4707928927723E-4	100.056908295457
486	4.4646635417304		3.52817912408569		0.688922226428986	4.46099123900116	2.42853975252511	1.83690270433613	-2.63579828276223E-4	100.060709919357
484	4.80248549594693		3.7876535053731		0.696800053119659	4.7988131932177	2.63711187089551	1.81972302585256	-2.92179991214684E-4	100.067299565226
482	5.15307262589371		4.05262014249794		0.705317854881287	5.14940032316447	2.85623407276861	1.80286355808824	-3.58130757061802E-4	100.08249666405
480	5.3087841389434		4.16436712447329		0.714412152767181	5.30511183621416	2.97289547122493	1.78449322808793	-2.68919809442635E-4	100.061940249498
478	5.28996407554203		4.14151028618572		0.724068522453308	5.2862917728128	2.9965287699031	1.76413850115771	-2.48081230383515E-4	100.05713913248
476	5.49112471926949		4.28928092280229		0.734353184700012	5.48745241654025	3.14760727299481	1.7433726448723	-3.1254775050702E-4	100.071992681416
474	5.99990545454119		4.66673511562999		0.745478987693787	5.99623315181195	3.47667920255648	1.72470130330195	-3.75741352208055E-4	100.086555080951
472	6.65748009546834		5.14075815084526		0.757483243942261	6.6538077927391	3.89172777925727	1.70973104239294	-3.09380385425818E-4	100.071262846264
470	7.28697757830455		5.57994666227395		0.769963383674622	7.28330527557531	4.29400616627093	1.69615622184828	-4.38804557252905E-6	100.001010389937
468	7.741827473948		5.88058143158048		0.781956672668457	7.73815517121876	4.59597486261891	1.68368091700339	4.49911715358677E-4	99.8964576412369
466	7.71803806974618		5.85528594828312		0.79232394695282	7.71436576701694	4.63686662513495	1.66370232113209	7.4176145190761E-4	99.8293488887048
464	7.31125440926223		5.56780800021307		0.800474584102631	7.30758210653299	4.45444728532817	1.64051376937434	4.16203201382677E-4	99.9042115777109
462	6.79792028045404		5.20133376339618		0.806607007980347	6.7942479777248	4.19297205203796	1.62038952165744	1.87592601925467E-4	99.9568145347326
460	6.33377817293366		4.86652908455822		0.811446130275726	6.33010587020442	3.94645122148795	1.60399952132634	5.8704172191134E-5	99.9864837783452
458	5.85347480082942		4.52020835840298		0.815723776817322	5.84980249810018	3.68475341492124	1.58756959812065	9.24409404355178E-5	99.9787169520191
456	5.40531197547175		4.2005339700319		0.819841384887695	5.40163967274251	3.44127100904634	1.56966413239259	4.87795470969082E-5	99.9887687249561
454	5.05601849786355		3.95805566777814		0.823944866657257	5.05234619513431	3.25870655526738	1.55041459224602	1.0165137670782E-4	99.9765966445436
452	4.84604740251115		3.82194928404465		0.828078091144562	4.84237509978191	3.16234676679374	1.5312599967307	7.3478589646327E-5	99.9830823606766
450	4.64255144629303		3.68420376457552		0.832277178764343	4.63887914356379	3.06374020684987	1.51412287934605	-2.05389829525E-5	100.004729387429
448	4.29370101067525		3.42541960545332		0.836676299571991	4.29002870794601	2.86341547399694	1.49822082995093	2.7023131706576E-5	99.9937778875581
446	3.95336608039454		3.1644343452657		0.841527163982391	3.9496937776653	2.66039073870159	1.48462920134542	-4.00822256434684E-5	100.009229699437
444	3.77927837845344		3.02751226573469		0.847182273864746	3.7756060757242	2.56227075544747	1.47353907376773	-1.80051899239282E-4	100.041467077132
442	3.76672619588641		3.01186911638313		0.853903293609619	3.76305389315717	2.5692404887912	1.46465615405573	-2.02492560163965E-4	100.046636506486
